"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y"
1451, 8.931984044240100e-03, 1.555891835648300e-02, 1.345864123002623e+00, 2.804115758514078e+02, 1.176265196792544e+02, 3.234442469136805e+05, 2.800727958759797e-02, 4.435692529834379e-01
1452, 7.221611082299308e-03, 1.407189156837195e-02, 1.360845412881952e+00, 2.720751121658956e+02, 1.238232751324124e+02, 3.265043479934044e+05, 2.532137784718252e-02, 4.467694652615375e-01
1453, 8.576995691773125e-01, 5.242136763860357e-02, 1.242673947844922e+00, 3.251934834215073e+02, -3.112200909660915e+01, 3.014215301156776e+05, 9.369608412737157e-02, -1.132080111219032e+00
1454, 8.446508916922424e-01, -5.101709970064486e-02, 1.244761782321312e+00, 3.262965074850679e+02, 3.143134583343195e+01, 3.027670383493826e+05, -8.986823173886078e-02, -1.107009198595605e+00
1455, 1.390550955177409e-01, -7.185515000994329e-02, 1.075177491029088e+00, 3.433388338888926e+02, -3.573743063733176e+01, 2.664290896093750e+05, -1.289768197268170e-01, 2.018246640068845e-01
1456, 1.522040690218225e-01, 7.492630185154894e-02, 1.118164699352584e+00, 3.410497196363803e+02, 3.542376728411823e+01, 2.755074070941620e+05, 1.343357540944707e-01, 1.766468992936816e-01
1457, 8.581161240342787e-01, -4.707972015071758e-02, 1.249844730622640e+00, 3.252078853122260e+02, 3.133883753248434e+01, 3.038213707604487e+05, -8.287296392553133e-02, -1.132091687966269e+00
1458, 9.903809574496356e-01, 9.366241539107846e-03, 1.350479929929827e+00, 2.988043999797663e+02, -2.723725413449188e+01, 3.237598224944724e+05, 1.727924392318915e-02, -1.378778264157709e+00
1459, 8.702715626000720e-01, 4.877670630495055e-02, 1.248075963370286e+00, 3.241800955038421e+02, -3.111007440358632e+01, 3.025498264603048e+05, 8.725774587398322e-02, -1.155450111921392e+00
1460, 1.262856771163796e-01, -6.804456864985427e-02, 1.082204871055990e+00, 3.428004761883382e+02, -3.847358656159688e+01, 2.679374941809946e+05, -1.222581540568570e-01, 2.255310723191699e-01
1461, 1.384506906147777e-01, 7.090189971033042e-02, 1.126127726087516e+00, 3.403186806573170e+02, 3.813843446178351e+01, 2.772234301642546e+05, 1.272155831838543e-01, 2.022329097578884e-01
1462, 9.884562585992691e-01, -3.600427222624329e-03, 1.342876310371284e+00, 3.001973935760392e+02, 2.713736336965477e+01, 3.229925496794057e+05, -5.262902389510696e-03, -1.375090831555301e+00
1463, 8.819513704220325e-01, 4.531336570614112e-02, 1.253244367278851e+00, 3.231802410182273e+02, -3.109045163506651e+01, 3.036283692524714e+05, 8.113724410166079e-02, -1.177163855902032e+00
1464, 8.706571895670133e-01, -4.332481495757202e-02, 1.254678360463321e+00, 3.241359138401522e+02, 3.123963550066730e+01, 3.048223530468600e+05, -7.619925773851281e-02, -1.155456856278715e+00
1465, 9.921726595578229e-01, 8.702222301072256e-03, 1.356481563226893e+00, 2.965528879811965e+02, -2.598757143028617e+01, 3.249648002880389e+05, 1.607097766274538e-02, -1.382096424694172e+00
1466, 1.257135197115446e-01, 6.697947194621229e-02, 1.133901755263532e+00, 3.394493584741151e+02, 4.084612554467825e+01, 2.788898929152916e+05, 1.202637455423314e-01, 2.259334883827453e-01
1467, 1.143895982599577e-01, -6.438416216056662e-02, 1.088897235922131e+00, 3.422733309743959e+02, -4.129944087016633e+01, 2.693781538660673e+05, -1.157817176309219e-01, 2.476178205431969e-01
1468, 8.823075951744909e-01, -3.975901999670814e-02, 1.259302159830105e+00, 3.230772143635128e+02, 3.113736563530753e+01, 3.057784740333247e+05, -6.985908334733082e-02, -1.177166560702157e+00
1469, 9.904309633391535e-01, -2.860636032076441e-03, 1.348815249575109e+00, 2.984476309973502e+02, 2.632611990623777e+01, 3.242208794589168e+05, -3.916853087193679e-03, -1.378764800856877e+00
1470, 9.922168847406164e-01, -2.180958960894484e-03, 1.354527936754173e+00, 2.962558149578448e+02, 2.504929049627469e+01, 3.253704728857426e+05, -2.674841863536312e-03, -1.382083555306843e+00
1471, 8.927800446741732e-01, 4.203291441952793e-02, 1.258220478001510e+00, 3.221889321419832e+02, -3.106861514382371e+01, 3.046659106481542e+05, 7.533779723026265e-02, -1.197297119910909e+00
1472, 1.138485087054589e-01, 6.321487081342622e-02, 1.141620197167656e+00, 3.385515659241982e+02, 4.360124253383116e+01, 2.805462169707430e+05, 1.135695006523072e-01, 2.480129075205988e-01
1473, 1.034008646027095e-01, -6.077699773318015e-02, 1.095477589863568e+00, 3.416340518744533e+02, -4.427719945693634e+01, 2.707895594227200e+05, -1.093982711278862e-01, 2.680272105041096e-01
1474, 8.931084321651287e-01, -3.638358411541046e-02, 1.263754314049100e+00, 3.220278177503071e+02, 3.103733825481211e+01, 3.066979282666864e+05, -6.385510043937197e-02, -1.197296520955897e+00
1475, 9.027979788369634e-01, 3.893827706736050e-02, 1.263049857436861e+00, 3.211995758539488e+02, -3.104761751596555e+01, 3.056720577224958e+05, 6.986466008096373e-02, -1.215924375340550e+00
1476, 9.328230147862683e-02, -5.726641233390499e-02, 1.102614923300500e+00, 3.409162749417800e+02, -4.737389267250563e+01, 2.723214628267169e+05, -1.031813181231132e-01, 2.868248825091870e-01
1477, 1.028903766927986e-01, 5.951142238636078e-02, 1.149172387523556e+00, 3.375264513088570e+02, 4.645546509214974e+01, 2.821603681563821e+05, 1.069831445582351e-01, 2.684145767844884e-01
1478, 9.120469243632789e-01, 3.603699221223359e-02, 1.267775515570882e+00, 3.202089755958598e+02, -3.102208651643724e+01, 3.066560626774655e+05, 6.473033036493023e-02, -1.233122713211413e+00
1479, 9.031000918431825e-01, -3.320106002288380e-02, 1.268079590314007e+00, 3.209829262815109e+02, 3.094240488371361e+01, 3.075903367010948e+05, -5.819193850596137e-02, -1.215921048555266e+00
