"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y"
18, 1.901586909446648e+00, 1.993168986013340e+01, 1.224615448824055e+00, 3.318591928464736e+02, -2.059981405141846e-01, 2.981591340588409e+05, 0.000000000000000e+00, 0.000000000000000e+00
19, 2.500000000000012e-01, 2.000000000000000e+01, 1.224539741837772e+00, 3.318222874519014e+02, -1.502299691438899e-01, 2.981396491804456e+05, 0.000000000000000e+00, 0.000000000000000e+00
20, -1.401586909446650e+00, 1.993168986013340e+01, 1.224889522279556e+00, 3.318047806300618e+02, -2.558107642576200e-02, 2.982294803276765e+05, 0.000000000000000e+00, 0.000000000000000e+00
21, -3.041891805614677e+00, 1.972722606805445e+01, 1.225155429505912e+00, 3.317893494718701e+02, 5.425235812830781e-02, 2.982962758063096e+05, 0.000000000000000e+00, 0.000000000000000e+00
22, -4.659709742815991e+00, 1.938800531878660e+01, 1.225171145049389e+00, 3.317804292238544e+02, 5.018092780257853e-02, 2.982955514181455e+05, 0.000000000000000e+00, 0.000000000000000e+00
23, -6.243989384093664e+00, 1.891634483401269e+01, 1.225023828744435e+00, 3.317788471925851e+02, 4.986309751096253e-04, 2.982523788934235e+05, 0.000000000000000e+00, 0.000000000000000e+00
24, -7.783908493059386e+00, 1.831546653310115e+01, 1.224880242756863e+00, 3.317889468981310e+02, -3.791416264382014e-02, 2.982163712840127e+05, 0.000000000000000e+00, 0.000000000000000e+00
25, -9.268947860741472e+00, 1.758947502412978e+01, 1.224856499012952e+00, 3.318073556905777e+02, -3.571274749179641e-02, 2.982158583942265e+05, 0.000000000000000e+00, 0.000000000000000e+00
26, -1.068896316244853e+01, 1.674332956525058e+01, 1.224972398614260e+00, 3.318273087953487e+02, 3.794772908041723e-03, 2.982522974953622e+05, 0.000000000000000e+00, 0.000000000000000e+00
27, -1.203425425379336e+01, 1.578281018792787e+01, 1.225173897861128e+00, 3.318385897428765e+02, 5.793785867431413e-02, 2.983085536298162e+05, 0.000000000000000e+00, 0.000000000000000e+00
28, -1.329563143251482e+01, 1.471447821346263e+01, 1.225388758829673e+00, 3.318389906720873e+02, 1.059141357992246e-01, 2.983649726996123e+05, 0.000000000000000e+00, 0.000000000000000e+00
29, -1.446447821346263e+01, 1.354563143251483e+01, 1.225559974351493e+00, 3.318297807675646e+02, 1.343054218878655e-01, 2.984070386177746e+05, 0.000000000000000e+00, 0.000000000000000e+00
30, -1.553281018792787e+01, 1.228425425379336e+01, 1.225662507108165e+00, 3.318166847773240e+02, 1.412036163719546e-01, 2.984299887367597e+05, 0.000000000000000e+00, 0.000000000000000e+00
31, -1.649332956525057e+01, 1.093896316244854e+01, 1.225699371214489e+00, 3.318040097566221e+02, 1.318444019385979e-01, 2.984357448785928e+05, 0.000000000000000e+00, 0.000000000000000e+00
32, -1.733947502412978e+01, 9.518947860741473e+00, 1.225684578484909e+00, 3.317938702075080e+02, 1.111957060666378e-01, 2.984288608207714e+05, 0.000000000000000e+00, 0.000000000000000e+00
33, -1.806546653310115e+01, 8.033908493059387e+00, 1.225637356140126e+00, 3.317874899924921e+02, 8.782540316000294e-02, 2.984146486519897e+05, 0.000000000000000e+00, 0.000000000000000e+00
34, -1.866634483401269e+01, 6.493989384093672e+00, 1.225580705143848e+00, 3.317848173465541e+02, 6.357690487136121e-02, 2.983988966131635e+05, 0.000000000000000e+00, 0.000000000000000e+00
35, -1.913800531878661e+01, 4.909709742815973e+00, 1.225517646328804e+00, 3.317838768830198e+02, 4.353743649763039e-02, 2.983822027919678e+05, 0.000000000000000e+00, 0.000000000000000e+00
36, -1.947722606805445e+01, 3.291891805614680e+00, 1.225478552329349e+00, 3.317847893307154e+02, 2.747446603062481e-02, 2.983721526561576e+05, 0.000000000000000e+00, 0.000000000000000e+00
37, -1.968168986013340e+01, 1.651586909446654e+00, 1.225449817390031e+00, 3.317847715868849e+02, 1.240992433341937e-02, 2.983647016964792e+05, 0.000000000000000e+00, 0.000000000000000e+00
38, -1.975000000000000e+01, 0.000000000000000e+00, 1.225443333582962e+00, 3.317851973174041e+02, -3.826658695776080e-04, 2.983630496771355e+05, 0.000000000000000e+00, 0.000000000000000e+00
39, -1.967794977085053e+01, -1.696118489510186e+00, 1.225460240153602e+00, 3.317848669390586e+02, -1.382398654810784e-02, 2.983672616234334e+05, 0.000000000000000e+00, 0.000000000000000e+00
40, -1.946231820695417e+01, -3.380016406436975e+00, 1.225495755984334e+00, 3.317833462703229e+02, -2.888936334165224e-02, 2.983763153571764e+05, 0.000000000000000e+00, 0.000000000000000e+00
41, -1.910465893866998e+01, -5.039561227702499e+00, 1.225554002380891e+00, 3.317824186427133e+02, -4.805794573728828e-02, 2.983913054334110e+05, 0.000000000000000e+00, 0.000000000000000e+00
42, -1.860754890922168e+01, -6.662795894841150e+00, 1.225627226280645e+00, 3.317830108287410e+02, -7.143752781069750e-02, 2.984106330508485e+05, 0.000000000000000e+00, 0.000000000000000e+00
43, -1.797456980776271e+01, -8.238024964879852e+00, 1.225704495675488e+00, 3.317854128758071e+02, -9.852737205418036e-02, 2.984317594360505e+05, 0.000000000000000e+00, 0.000000000000000e+00
44, -1.721028226322377e+01, -9.753898876272684e+00, 1.225768249528876e+00, 3.317925597496599e+02, -1.278256000974729e-01, 2.984506383502322e+05, 0.000000000000000e+00, 0.000000000000000e+00
45, -1.632019298487684e+01, -1.119949572275191e+01, 1.225787755761760e+00, 3.318037280241146e+02, -1.512673534655199e-01, 2.984593160982013e+05, 0.000000000000000e+00, 0.000000000000000e+00
46, -1.531071508636879e+01, -1.256439994591285e+01, 1.225740338802210e+00, 3.318202401312205e+02, -1.622500756210893e-01, 2.984514357387549e+05, 0.000000000000000e+00, 0.000000000000000e+00
47, -1.418912187909048e+01, -1.383877737955093e+01, 1.225602209504163e+00, 3.318354709588210e+02, -1.486593787108474e-01, 2.984196461113701e+05, 0.000000000000000e+00, 0.000000000000000e+00
48, -1.296349446780163e+01, -1.501344610505449e+01, 1.225384557960413e+00, 3.318436685513853e+02, -1.088489232259044e-01, 2.983650966956614e+05, 0.000000000000000e+00, 0.000000000000000e+00
49, -1.164266352608573e+01, -1.607994260733881e+01, 1.225133903476839e+00, 3.318390672824516e+02, -4.857019715859834e-02, 2.982982367474745e+05, 0.000000000000000e+00, 0.000000000000000e+00
50, -1.023614567114463e+01, -1.703058275466623e+01, 1.224926068320829e+00, 3.318223509947667e+02, 1.134941229816157e-02, 2.982390407577708e+05, 0.000000000000000e+00, 0.000000000000000e+00
51, -8.754074896353471e+00, -1.785851716299137e+01, 1.224815454237071e+00, 3.317974940201249e+02, 5.066303098276680e-02, 2.982038239932914e+05, 0.000000000000000e+00, 0.000000000000000e+00
52, -7.207129555606176e+00, -1.855778054593019e+01, 1.224805348301514e+00, 3.317771035763847e+02, 6.019832310222210e-02, 2.981964193412938e+05, 0.000000000000000e+00, 0.000000000000000e+00
53, -5.606455425531008e+00, -1.912333469478502e+01, 1.224837683490338e+00, 3.317674494901466e+02, 5.327554711278197e-02, 2.982021986247298e+05, 0.000000000000000e+00, 0.000000000000000e+00
54, -3.963585399914515e+00, -1.955110477895373e+01, 1.224884234249126e+00, 3.317690743266620e+02, 4.159571097272920e-02, 2.982125761067276e+05, 0.000000000000000e+00, 0.000000000000000e+00
55, -2.290356394937573e+00, -1.983800870517754e+01, 1.225000221721172e+00, 3.317720830880364e+02, 7.590275549970146e-03, 2.982418121170495e+05, 0.000000000000000e+00, 0.000000000000000e+00
56, -5.988240639229737e-01, -1.998197932409363e+01, 1.225227560416415e+00, 3.317748146821210e+02, -7.198311868095290e-02, 2.983039705876244e+05, 0.000000000000000e+00, 0.000000000000000e+00
57, 1.098824063922971e+00, -1.998197932409363e+01, 1.225303895254191e+00, 3.317681735158581e+02, -1.509212363863675e-01, 2.983310984903769e+05, 0.000000000000000e+00, 0.000000000000000e+00
58, 2.790356394937571e+00, -1.983800870517754e+01, 1.224932526056007e+00, 3.317842931305960e+02, -8.254565363267415e-02, 2.982468256167175e+05, 0.000000000000000e+00, 0.000000000000000e+00
59, 4.463585399914518e+00, -1.955110477895373e+01, 1.224272131415516e+00, 3.318062213582298e+02, 2.115403256726090e-01, 2.980743482103443e+05, 0.000000000000000e+00, 0.000000000000000e+00
60, 6.106455425531011e+00, -1.912333469478502e+01, 1.223867648971152e+00, 3.317991730104391e+02, 5.305707665588508e-01, 2.979528568697468e+05, 0.000000000000000e+00, 0.000000000000000e+00
61, 7.707129555606167e+00, -1.855778054593019e+01, 1.224146166512744e+00, 3.317944815005485e+02, 5.640359680698996e-01, 2.980171591050122e+05, 0.000000000000000e+00, 0.000000000000000e+00
62, 9.254074896353467e+00, -1.785851716299137e+01, 1.224861175516862e+00, 3.318540987515836e+02, 2.584078714125446e-01, 2.982290835349300e+05, 0.000000000000000e+00, 0.000000000000000e+00
63, 1.073614567114464e+01, -1.703058275466622e+01, 1.225479566924571e+00, 3.319768957132525e+02, -1.155922009451190e-01, 2.984347414790314e+05, 0.000000000000000e+00, 0.000000000000000e+00
64, 1.214266352608574e+01, -1.607994260733881e+01, 1.225774569025039e+00, 3.320970306559074e+02, -3.111363783683907e-01, 2.985413646156118e+05, 0.000000000000000e+00, 0.000000000000000e+00
65, 1.346349446780163e+01, -1.501344610505449e+01, 1.225792419992048e+00, 3.321629790390352e+02, -3.329503236471963e-01, 2.985579036145377e+05, 0.000000000000000e+00, 0.000000000000000e+00
66, 1.468912187909049e+01, -1.383877737955092e+01, 1.225674934387018e+00, 3.321717946018609e+02, -2.803766183998229e-01, 2.985299744098219e+05, 0.000000000000000e+00, 0.000000000000000e+00
67, 1.581071508636878e+01, -1.256439994591286e+01, 1.225539310183100e+00, 3.321510836151703e+02, -2.095333811019849e-01, 2.984900716961212e+05, 0.000000000000000e+00, 0.000000000000000e+00
68, 1.682019298487684e+01, -1.119949572275191e+01, 1.225415474625625e+00, 3.321191765982117e+02, -1.287504648444251e-01, 2.984462216502076e+05, 0.000000000000000e+00, 0.000000000000000e+00
69, 1.771028226322377e+01, -9.753898876272682e+00, 1.225287356240324e+00, 3.320688214728682e+02, -4.316379222909625e-02, 2.983965979054193e+05, 0.000000000000000e+00, 0.000000000000000e+00
70, 1.847456980776271e+01, -8.238024964879857e+00, 1.225151484239466e+00, 3.320177749147662e+02, 3.292084871412540e-02, 2.983481324084891e+05, 0.000000000000000e+00, 0.000000000000000e+00
71, 1.910754890922168e+01, -6.662795894841159e+00, 1.224879406713437e+00, 3.318996133088716e+02, 1.460742789697471e-01, 2.982496034063139e+05, 0.000000000000000e+00, 0.000000000000000e+00
72, 1.960465893866998e+01, -5.039561227702499e+00, 1.224454690985812e+00, 3.315159606637050e+02, 3.625388571665038e-01, 2.980380398044350e+05, 0.000000000000000e+00, 0.000000000000000e+00
73, 1.996231820695417e+01, -3.380016406436983e+00, 1.224098013297892e+00, 3.309885064378782e+02, 5.180916010210017e-01, 2.978061706573835e+05, 0.000000000000000e+00, 0.000000000000000e+00
74, 2.017794977085053e+01, -1.696118489510155e+00, 1.224083051747539e+00, 3.309330601811531e+02, 4.249913844758656e-01, 2.978045790063019e+05, 0.000000000000000e+00, 0.000000000000000e+00
75, 8.939504171273649e-06, -2.105686148074354e-03, 1.644946991847674e+00, 3.156972178663935e-01, -3.723267697158511e+01, 3.834140853659764e+05, -3.805020365335307e-03, 4.162971132212263e-01
76, 7.029492247684344e-05, -1.609464914505390e-03, 1.650557686855597e+00, -1.093842286202288e+00, -8.119988778979220e+00, 3.846148268244283e+05, -2.971953296545083e-03, 4.161946573933511e-01
77, 1.380553570390630e-04, -1.061442142366616e-03, 1.647426169924581e+00, 2.808883048254609e+00, 2.343006982320464e+01, 3.839362321189429e+05, -2.051920670929811e-03, 4.160815059943059e-01
78, 2.128813448743216e-04, -4.562756385427984e-04, 1.642781614074448e+00, 1.064110972878358e+01, 5.858007538366724e+01, 3.831235007664048e+05, -1.035953897703209e-03, 4.159565560103926e-01
79, 3.692250684531884e-04, 1.961179302758906e-04, 1.626528941704045e+00, 2.785836169830506e+01, 9.359339485006089e+01, 3.798749744496258e+05, 5.938117151394194e-05, 4.156948147132123e-01
80, 6.182099099596439e-04, 8.956397650255144e-04, 1.606902708846145e+00, 5.060354939781836e+01, 1.237574501609534e+02, 3.760616287486043e+05, 1.233930804965274e-03, 4.152776093163150e-01
81, 9.627215078890639e-04, 1.639819467839352e-03, 1.580039508704112e+00, 7.783882140679958e+01, 1.488219616501869e+02, 3.707698204113068e+05, 2.483551121970102e-03, 4.147000930434699e-01
82, 1.419604963689730e-03, 2.421177537303277e-03, 1.548136118120175e+00, 1.080817779075091e+02, 1.672765389038828e+02, 3.644504431338811e+05, 3.795704735393257e-03, 4.139339800889567e-01
83, 1.997741210355009e-03, 3.235653906625159e-03, 1.512494646049517e+00, 1.393376091206006e+02, 1.784221053145996e+02, 3.573288026248482e+05, 5.163585740696199e-03, 4.129643577204436e-01
84, 2.714024416741234e-03, 4.072974515445943e-03, 1.476038843354496e+00, 1.691427440931801e+02, 1.831953919930287e+02, 3.500114106473451e+05, 6.569965614050325e-03, 4.117628547181937e-01
85, 3.571364623180723e-03, 4.934459374575479e-03, 1.439900926087893e+00, 1.968860213715709e+02, 1.827685271823169e+02, 3.427331396315391e+05, 8.017063411672548e-03, 4.103245874732782e-01
86, 4.588540080478265e-03, 5.807556657376570e-03, 1.404298309128015e+00, 2.215504984062491e+02, 1.773053061884646e+02, 3.354662770991169e+05, 9.483829005749816e-03, 4.086180194997453e-01
87, 5.773281594521312e-03, 6.691040616627481e-03, 1.373051470301598e+00, 2.419222326910772e+02, 1.691564061705613e+02, 3.290570730885481e+05, 1.096821317435652e-02, 4.066301718573799e-01
88, 7.136205280078023e-03, 7.583161164474436e-03, 1.345465536077223e+00, 2.590493102445785e+02, 1.604396419661566e+02, 3.234175046408288e+05, 1.246728963571439e-02, 4.043432215036424e-01
89, 8.685774858829459e-03, 8.488864552303119e-03, 1.321401640675258e+00, 2.754725249978673e+02, 1.492452385469919e+02, 3.185603905793852e+05, 1.398937082124563e-02, 4.017429658875188e-01
90, 1.045196660135461e-02, 9.373301445932528e-03, 1.301294607411950e+00, 2.852553962221178e+02, 1.315115011971001e+02, 3.140883288103676e+05, 1.547598826599932e-02, 3.987790462538532e-01
91, 1.245689542016570e-02, 1.022072893263777e-02, 1.309024794253777e+00, 2.869670148070283e+02, 1.218012087398347e+02, 3.156591658088214e+05, 1.690073864289335e-02, 3.954143214282705e-01
92, 1.466332036065585e-02, 1.115332320949201e-02, 1.312799928829482e+00, 2.879889454431785e+02, 1.222288849233259e+02, 3.165817370390484e+05, 1.846867698370196e-02, 3.917114404564374e-01
93, 1.709035276523080e-02, 1.217916210784293e-02, 1.293188706660634e+00, 2.968193802536968e+02, 1.259475245363862e+02, 3.128468817562988e+05, 2.019338426540981e-02, 3.876383301756380e-01
94, 1.975867232296905e-02, 1.330698635542972e-02, 1.246977963949015e+00, 3.083731420753937e+02, 1.149551728984739e+02, 3.029992688366732e+05, 2.208955596983372e-02, 3.831602853820902e-01
95, 2.278459065697100e-02, 1.429322322685937e-02, 1.227388530254921e+00, 3.097801744442659e+02, 1.007748140093027e+02, 2.983707793704556e+05, 2.374843643453279e-02, 3.780817898306568e-01
96, 2.611176846616037e-02, 1.536439328560298e-02, 1.247311961403063e+00, 3.131166033092813e+02, 1.012608548320190e+02, 3.030638908634486e+05, 2.555022142764061e-02, 3.724976664183688e-01
97, 2.976286867198696e-02, 1.653984871547276e-02, 1.222545574426661e+00, 3.183145525615342e+02, 9.443408269700330e+01, 2.977690419234580e+05, 2.752742190700732e-02, 3.663698922778786e-01
98, 3.382193294880689e-02, 1.764115227395037e-02, 1.206659430162185e+00, 3.205399809431059e+02, 8.720370656004231e+01, 2.942456500941461e+05, 2.938058914456590e-02, 3.595571932896358e-01
99, 3.827054010728725e-02, 1.884312137783683e-02, 1.207564657747036e+00, 3.231013665785983e+02, 8.386652496073502e+01, 2.945713946292570e+05, 3.140316681907116e-02, 3.520906833634230e-01
100, 4.316656540648162e-02, 2.005469916151780e-02, 1.197446755478689e+00, 3.256745439162976e+02, 7.918651326024455e+01, 2.924304485487732e+05, 3.344236200567306e-02, 3.438731088220058e-01
101, 4.853425045686388e-02, 2.132603137101202e-02, 1.187486280254277e+00, 3.278401594141465e+02, 7.477325294104048e+01, 2.903073984101602e+05, 3.558238013974977e-02, 3.348638302283294e-01
102, 5.442170168888946e-02, 2.260842990546907e-02, 1.180239287514797e+00, 3.296066528503322e+02, 7.074587379317154e+01, 2.887688473980769e+05, 3.774154155267681e-02, 3.249820388808439e-01
103, 6.085646817229207e-02, 2.395685502650460e-02, 1.173787089408926e+00, 3.315172794217924e+02, 6.720602573519068e+01, 2.874324478567935e+05, 4.001213734946173e-02, 3.141815483994167e-01
104, 6.788916137449891e-02, 2.532399098294085e-02, 1.165329388308409e+00, 3.328885206186712e+02, 6.323032631903278e+01, 2.856078775947601e+05, 4.231479433689514e-02, 3.023773464045461e-01
105, 7.555642205886723e-02, 2.673388081671838e-02, 1.159184235721743e+00, 3.341839040549341e+02, 6.016625056667758e+01, 2.843075791664416e+05, 4.468991318753398e-02, 2.895079507167760e-01
106, 8.390031633255773e-02, 2.819099456653137e-02, 1.151633046969181e+00, 3.356405474819217e+02, 5.722887222203811e+01, 2.827167169785396e+05, 4.714504353673097e-02, 2.755027503732968e-01
107, 9.296545896090475e-02, 2.968625455615107e-02, 1.142044929883125e+00, 3.370209828503400e+02, 5.386293653666867e+01, 2.806698597214614e+05, 4.966499542205578e-02, 2.602868412488236e-01
108, 1.027981857581027e-01, 3.119510296998850e-02, 1.133562152207227e+00, 3.379497879671385e+02, 5.032662708161426e+01, 2.788318911692277e+05, 5.220859444531852e-02, 2.437824132469867e-01
109, 1.134399308510510e-01, 3.271905015734289e-02, 1.127816622050988e+00, 3.387839259065239e+02, 4.746883509741759e+01, 2.776011882729454e+05, 5.477842116063392e-02, 2.259199130769864e-01
110, 1.249269022690767e-01, 3.427959595054249e-02, 1.121218167088741e+00, 3.398744368606892e+02, 4.483920755091793e+01, 2.762114900853536e+05, 5.741060651568732e-02, 2.066385822131429e-01
111, 1.373005825882334e-01, 3.585128377122982e-02, 1.111844529845983e+00, 3.406260813738432e+02, 4.158618891857485e+01, 2.741803644892295e+05, 6.006246208233473e-02, 1.858687566482365e-01
112, 1.505981494182235e-01, 3.739877132696048e-02, 1.104283546121332e+00, 3.411258640388803e+02, 3.873441847136939e+01, 2.725337072563933e+05, 6.267469972011237e-02, 1.635479882944573e-01
113, 1.648433824243025e-01, 3.896478413005000e-02, 1.097337380956755e+00, 3.419294994666383e+02, 3.641138503462560e+01, 2.710576538303923e+05, 6.531906811003323e-02, 1.396364050905263e-01
114, 1.800623648616348e-01, 4.052380774015141e-02, 1.086824983052496e+00, 3.429532936676317e+02, 3.342965067961585e+01, 2.688191785832690e+05, 6.795276491136527e-02, 1.140901936083703e-01
115, 1.962761847949779e-01, 4.201801489921096e-02, 1.076341801256597e+00, 3.431951980449227e+02, 2.932733744483686e+01, 2.665135717371203e+05, 7.047873922817922e-02, 8.687389057105366e-02
116, 2.134971905320385e-01, 4.337246110189005e-02, 1.073778725990294e+00, 3.426588034870151e+02, 2.642943655058165e+01, 2.658801707507242e+05, 7.277119613777602e-02, 5.796668536718370e-02
117, 2.317107525863174e-01, 4.474528527203991e-02, 1.075556589580661e+00, 3.440267699749152e+02, 2.570350309450365e+01, 2.663852514763871e+05, 7.509558547879702e-02, 2.739330864938879e-02
118, 2.509019092577974e-01, 4.616455708527536e-02, 1.060807777854384e+00, 3.442545821670230e+02, 2.198382640082876e+01, 2.631635725772890e+05, 7.749901115152555e-02, -4.821092981602174e-03
119, 2.710708934359833e-01, 4.725997812703277e-02, 1.047748566561825e+00, 3.438521306185048e+02, 1.863031090295237e+01, 2.602624359922133e+05, 7.935985821792940e-02, -3.867731398293662e-02
120, 2.921572115999782e-01, 4.840522155654642e-02, 1.042839674877557e+00, 3.444915599482694e+02, 1.635205892366345e+01, 2.592427913071897e+05, 8.130534109143105e-02, -7.407339747219741e-02
121, 3.141243857786568e-01, 4.931376754527785e-02, 1.034371536387975e+00, 3.443706858956265e+02, 1.296421718036588e+01, 2.573778223831010e+05, 8.285444286689550e-02, -1.109484205641122e-01
122, 3.369046431911141e-01, 5.010512352439442e-02, 1.026740562210794e+00, 3.445939878270233e+02, 1.013671820808715e+01, 2.557349896921116e+05, 8.420770528299906e-02, -1.491884837365072e-01
123, 3.604216093087393e-01, 5.069659253312823e-02, 1.016058563667188e+00, 3.443830656640779e+02, 6.513426650892765e+00, 2.533902939850496e+05, 8.522622278975529e-02, -1.886654681628729e-01
124, 3.845886665873444e-01, 5.103376268457090e-02, 1.005512730511691e+00, 3.443418335681830e+02, 2.796277486590772e+00, 2.510908077145700e+05, 8.581856046570906e-02, -2.292340293761928e-01
125, 4.093002484535436e-01, 5.112634495773514e-02, 9.957198521572033e-01, 3.438677465050362e+02, -1.706158364763730e+00, 2.489044547420726e+05, 8.600090497232317e-02, -2.707169435438509e-01
126, 4.344469969173645e-01, 5.082541419591596e-02, 9.935354442820457e-01, 3.434310861259875e+02, -5.924264328408640e+00, 2.483539403192891e+05, 8.552313839628506e-02, -3.129307950942836e-01
127, 4.599056746812423e-01, 5.029899819388926e-02, 1.003081891362643e+00, 3.434903372966177e+02, -9.656303534466851e+00, 2.503782602598186e+05, 8.466719254847163e-02, -3.556685240617524e-01
128, 4.855498334837857e-01, 4.944153146497231e-02, 1.023235675181602e+00, 3.434637686524849e+02, -1.324345004397452e+01, 2.547016022895696e+05, 8.325571821374411e-02, -3.987179784072079e-01
129, 5.112505408552180e-01, 4.837973063675072e-02, 1.050979427594293e+00, 3.434120252818448e+02, -1.627520673816710e+01, 2.607106154449289e+05, 8.150129247133668e-02, -4.418625827686292e-01
130, 5.368770203478450e-01, 4.707781898602239e-02, 1.076392998875443e+00, 3.428579111942775e+02, -1.911346192211959e+01, 2.662124374083327e+05, 7.934371489045558e-02, -4.848828433884814e-01
131, 5.623017156943309e-01, 4.561078093842993e-02, 1.095636541985841e+00, 3.421416539973174e+02, -2.149236073774103e+01, 2.703714576630585e+05, 7.690872186725249e-02, -5.275645514898755e-01
132, 5.874009344648710e-01, 4.398864612602307e-02, 1.110013208741309e+00, 3.413128559791068e+02, -2.368033469821339e+01, 2.734598096324001e+05, 7.421301523022208e-02, -5.697000552506324e-01
133, 6.120569890549167e-01, 4.225012698795037e-02, 1.122928482751215e+00, 3.403149220851234e+02, -2.565250966063214e+01, 2.762161511190477e+05, 7.132145281135002e-02, -6.110917518163549e-01
134, 6.361611067618345e-01, 4.041064399187633e-02, 1.136351668433921e+00, 3.393309473465688e+02, -2.731247092257455e+01, 2.790904388980640e+05, 6.825980222392218e-02, -6.515570290448999e-01
135, 6.596163885384095e-01, 3.852502973347632e-02, 1.149158324664719e+00, 3.380610152031413e+02, -2.888793885841053e+01, 2.818122142492804e+05, 6.512000465233343e-02, -6.909331640001444e-01
136, 6.823328644982197e-01, 3.657277429229493e-02, 1.162125659532090e+00, 3.368266368682147e+02, -3.000071763421339e+01, 2.845760115906674e+05, 6.186753231775746e-02, -7.290691477387938e-01
137, 7.042432622635922e-01, 3.466160309959022e-02, 1.173884072658608e+00, 3.355617373342845e+02, -3.097530875703335e+01, 2.870754674698089e+05, 5.868314921227185e-02, -7.658519335978052e-01
138, 7.252787123445016e-01, 3.272276180852163e-02, 1.184713506086896e+00, 3.341067024463456e+02, -3.173777316540748e+01, 2.893579907842640e+05, 5.545136325091028e-02, -8.011659861694865e-01
139, 7.453996963326384e-01, 3.086820702490237e-02, 1.195589443830358e+00, 3.329164690921386e+02, -3.204064373283016e+01, 2.916733221922436e+05, 5.236007148719476e-02, -8.349448444120308e-01
140, 7.645660954537751e-01, 2.905876843525733e-02, 1.204416272948028e+00, 3.315669476837490e+02, -3.244725050955627e+01, 2.935269607546300e+05, 4.934347550224023e-02, -8.671212041377575e-01
